year4,sampledate,month,daynum,hour,avg_air_temp,flag_avg_air_temp,avg_rel_hum,flag_avg_rel_hum,avg_wind_speed,flag_avg_wind_speed,avg_wind_dir,flag_avg_wind_dir,avg_chlor,flag_chlor,avg_phycocyanin,flag_phycocyanin,avg_par,flag_par,avg_par_below,flag_par_below,avg_opt_wtemp,flag_avg_opt_wtemp,avg_opt_dosat_raw,flag_avg_opt_dosat_raw,avg_opt_do_raw,flag_avg_opt_do_raw
2016,"2016-06-15 00:00:00",6,167,1000,22.94,,81.36,,2.99,,305.81,,734.37,,472.08,,1644.58,,341.58,,22.02,,105.58,,9.23,
2016,"2016-06-15 00:00:00",6,167,1100,23.91,,80.17,,2.42,,308.40,,700.90,,434.38,,1844.72,,357.15,,22.36,,104.96,,9.11,
2016,"2016-06-15 00:00:00",6,167,1200,25.28,,75.13,,2.59,,305.94,,695.93,,357.39,,1944.23,,357.84,,23.12,,104.90,,8.98,
2016,"2016-06-15 00:00:00",6,167,1300,26.39,,70.08,,2.63,,295.63,,708.77,,413.96,,1930.28,,418.79,,23.90,,104.84,,8.84,
2016,"2016-06-15 00:00:00",6,167,1400,27.45,,65.53,,3.99,,294.06,,709.32,,360.34,,1815.30,,400.91,,24.01,,104.68,,8.81,
2016,"2016-06-15 00:00:00",6,167,1500,28.18,,62.68,,4.79,,275.19,,700.73,,460.41,,1471.07,,361.97,,23.85,,104.70,,8.84,
2016,"2016-06-15 00:00:00",6,167,1600,28.54,,62.96,,5.38,,277.72,,688.52,,688.23,,1036.58,,236.95,,23.60,,104.56,,8.87,
2016,"2016-06-15 00:00:00",6,167,1700,28.58,,62.73,,5.66,,285.92,,680.52,,527.64,,890.12,,211.14,,23.57,,104.32,,8.85,
2016,"2016-06-15 00:00:00",6,167,1800,28.43,,60.23,,6.98,,292.38,,702.15,,523.96,,511.15,,119.25,,23.13,,103.36,,8.84,
2016,"2016-06-15 00:00:00",6,167,1900,27.85,,53.83,,8.36,,296.87,,713.95,,1073.72,,193.09,,37.78,,22.74,,102.06,,8.80,
2016,"2016-06-15 00:00:00",6,167,2000,26.01,,62.56,,6.66,,331.78,,714.25,,718.41,,27.59,,5.53,,22.35,,100.41,,8.72,
2016,"2016-06-15 00:00:00",6,167,2100,24.00,,70.24,,6.51,,324.81,,732.53,,393.36,,0.00,,0.00,,22.19,,99.47,,8.67,
2016,"2016-06-15 00:00:00",6,167,2200,22.70,,73.64,,4.20,,348.01,,737.08,,394.95,,0.00,,0.00,,22.22,,99.08,,8.63,
2016,"2016-06-15 00:00:00",6,167,2300,21.94,,76.33,,2.80,,313.53,,768.85,,393.81,,0.00,,0.00,,22.15,,98.17,,8.56,
2016,"2016-06-16 00:00:00",6,168,0,21.67,,77.40,,4.16,,312.99,,771.50,,593.18,,0.00,,0.00,,22.10,,97.66,,8.52,
2016,"2016-06-16 00:00:00",6,168,100,21.46,,78.39,,5.73,,304.34,,755.60,,426.46,,0.00,,0.00,,22.06,,97.63,,8.53,
2016,"2016-06-16 00:00:00",6,168,200,20.74,,80.97,,5.88,,312.41,,745.67,,470.52,,0.00,,0.00,,22.01,,97.14,,8.49,
2016,"2016-06-16 00:00:00",6,168,300,20.16,,82.10,,6.20,,330.90,,748.08,,402.16,,0.00,,0.00,,21.97,,96.77,,8.47,
2016,"2016-06-16 00:00:00",6,168,400,20.00,,81.11,,7.28,,326.77,,755.07,,786.26,,0.03,,0.00,,21.98,,96.64,,8.45,
2016,"2016-06-16 00:00:00",6,168,500,19.20,,82.99,,6.79,,275.70,,798.18,,885.18,,30.44,,7.23,,22.10,,96.25,,8.40,
2016,"2016-06-16 00:00:00",6,168,600,18.75,,85.24,,5.69,,311.46,,812.10,,495.88,,65.23,,15.99,,22.16,,95.51,,8.32,
2016,"2016-06-16 00:00:00",6,168,700,18.81,,85.16,,6.45,,184.25,,829.43,,442.49,,109.28,,25.45,,22.17,,94.99,,8.28,
2016,"2016-06-16 00:00:00",6,168,800,18.67,,85.34,,6.21,,24.86,,799.85,,821.29,,155.92,,35.26,,22.10,,94.91,,8.28,
2016,"2016-06-16 00:00:00",6,168,900,18.87,,83.13,,5.45,,38.60,,795.88,,418.12,,224.59,,52.05,,22.04,,94.94,,8.29,
2016,"2016-06-16 00:00:00",6,168,1000,18.65,,84.66,,5.56,,104.00,,781.62,,418.76,,269.02,,61.23,,22.01,,94.77,,8.28,
2016,"2016-06-16 00:00:00",6,168,1100,18.73,,82.78,,5.85,,117.40,,805.98,,424.24,,509.61,,117.70,,22.00,,95.30,,8.33,
2016,"2016-06-16 00:00:00",6,168,1200,18.80,,81.07,,5.92,,191.15,,802.55,,689.63,,492.28,,114.34,,22.00,,95.08,,8.31,
2016,"2016-06-16 00:00:00",6,168,1300,19.35,,78.09,,5.16,,140.99,,802.03,,417.44,,912.45,,222.75,,22.01,,95.76,,8.37,
2016,"2016-06-16 00:00:00",6,168,1400,20.09,,74.72,,5.53,,25.25,,809.40,,407.81,,999.68,,239.29,,22.05,,95.99,,8.38,
2016,"2016-06-16 00:00:00",6,168,1500,20.42,,72.97,,5.09,,40.48,,816.88,,410.21,,908.34,,214.09,,22.09,,95.91,,8.37,
2016,"2016-06-16 00:00:00",6,168,1600,20.68,,73.70,,4.75,,33.40,,818.85,,404.27,,845.73,,202.96,,22.12,,95.49,,8.33,
2016,"2016-06-16 00:00:00",6,168,1700,20.98,,74.16,,4.66,,46.44,,865.15,,443.16,,412.63,,93.06,,22.31,,97.88,,8.51,
2016,"2016-06-16 00:00:00",6,168,1800,20.81,,76.13,,5.22,,66.92,,849.82,,437.25,,231.04,,50.72,,22.41,,98.76,,8.57,
2016,"2016-06-16 00:00:00",6,168,1900,20.39,,78.98,,5.26,,69.82,,831.72,,432.50,,90.16,,20.15,,22.34,,97.28,,8.45,
2016,"2016-06-16 00:00:00",6,168,2000,20.04,,80.45,,4.99,,75.97,,837.23,,421.96,,9.58,,2.58,,22.26,,95.89,,8.34,
2016,"2016-06-16 00:00:00",6,168,2100,19.67,,81.55,,5.22,,83.99,,845.75,,422.44,,0.00,,0.00,,22.18,,94.87,,8.26,
2016,"2016-06-16 00:00:00",6,168,2200,19.27,,82.78,,3.14,,88.64,,850.25,,425.12,,0.00,,0.00,,22.13,,94.02,,8.20,
2016,"2016-06-16 00:00:00",6,168,2300,18.85,,85.05,,2.48,,86.05,,879.97,,406.16,,0.00,,0.00,,22.08,,92.58,,8.08,
2016,"2016-06-17 00:00:00",6,169,0,18.53,,85.71,,1.76,,87.22,,887.42,,435.00,,0.00,,0.00,,22.04,,91.68,,8.01,
2016,"2016-06-17 00:00:00",6,169,100,18.48,,85.16,,1.68,,59.39,,876.23,,441.40,,0.00,,0.00,,22.02,,90.54,,7.91,
2016,"2016-06-17 00:00:00",6,169,200,18.25,,87.32,,2.04,,36.34,,884.62,,432.95,,0.00,,0.00,,21.99,,88.88,,7.77,
2016,"2016-06-17 00:00:00",6,169,300,17.98,,87.56,,1.86,,66.48,,862.65,,441.07,,0.00,,0.00,,21.94,,86.37,,7.56,
2016,"2016-06-17 00:00:00",6,169,400,17.68,,87.59,,2.00,,103.64,,830.52,,417.01,,0.26,,0.00,,21.88,,83.15,,7.29,
2016,"2016-06-17 00:00:00",6,169,500,17.28,,90.39,,2.83,,34.90,,742.73,,515.93,,43.08,,8.33,,21.86,,86.30,,7.57,
2016,"2016-06-17 00:00:00",6,169,600,17.09,,91.24,,2.65,,45.41,,707.47,,405.45,,296.64,,59.02,,21.87,,95.21,,8.34,
2016,"2016-06-17 00:00:00",6,169,700,18.08,,84.19,,2.17,,75.70,,714.55,,392.00,,637.46,,153.45,,21.91,,102.73,,9.00,
2016,"2016-06-17 00:00:00",6,169,800,19.04,,78.38,,0.90,,79.01,,714.98,,398.56,,1020.97,,270.73,,22.01,,107.16,,9.37,
2016,"2016-06-17 00:00:00",6,169,900,20.64,,71.38,,0.18,,197.54,,736.40,,386.38,,1374.93,,375.16,,22.14,,101.07,,8.81,
2016,"2016-06-17 00:00:00",6,169,1000,21.98,,64.25,,0.61,,286.29,,703.97,,398.63,,1664.52,,461.93,,22.26,,98.23,,8.55,
2016,"2016-06-17 00:00:00",6,169,1100,24.40,,51.67,,2.94,,149.82,,718.37,,399.54,,1855.13,,517.17,,23.00,,96.82,,8.31,
2016,"2016-06-17 00:00:00",6,169,1200,25.09,,51.44,,2.53,,149.22,,745.97,,399.38,,1963.27,,525.32,,23.21,,96.19,,8.22,
2016,"2016-06-17 00:00:00",6,169,1300,25.60,,51.23,,1.92,,167.65,,746.08,,403.08,,1948.58,,499.06,,23.81,,97.88,,8.27,
2016,"2016-06-17 00:00:00",6,169,1400,26.65,,48.34,,0.55,,289.77,,695.17,,381.03,,1797.72,,493.70,,23.98,,98.41,,8.29,
2016,"2016-06-17 00:00:00",6,169,1500,26.28,,53.88,,1.59,,319.42,,684.63,,376.37,,1585.48,,405.32,,23.80,,98.29,,8.31,
2016,"2016-06-17 00:00:00",6,169,1600,26.51,,56.77,,1.45,,314.12,,675.32,,376.14,,1304.88,,364.31,,23.57,,97.78,,8.30,
2016,"2016-06-17 00:00:00",6,169,1700,27.26,,53.60,,0.73,,131.57,,670.18,,365.28,,549.58,,251.68,,23.68,,97.13,,8.23,
2016,"2016-06-17 00:00:00",6,169,1800,28.26,,48.59,,2.10,,147.94,,658.22,,365.53,,576.57,,144.90,,23.66,,95.57,,8.10,
2016,"2016-06-17 00:00:00",6,169,1900,27.70,,51.92,,2.76,,130.74,,656.42,,363.56,,271.28,,53.78,,23.66,,94.63,,8.02,
2016,"2016-06-17 00:00:00",6,169,2000,25.67,,60.18,,2.02,,100.38,,657.30,,367.16,,29.74,,6.97,,23.63,,93.33,,7.91,
2016,"2016-06-17 00:00:00",6,169,2100,24.13,,69.52,,1.94,,58.80,,655.88,,363.20,,0.00,,0.00,,23.72,,93.05,,7.87,
2016,"2016-06-17 00:00:00",6,169,2200,23.73,,68.36,,1.22,,181.78,,672.55,,366.60,,0.00,,0.00,,23.72,,93.64,,7.92,
2016,"2016-06-17 00:00:00",6,169,2300,23.39,,65.28,,2.38,,166.14,,708.52,,360.81,,0.00,,0.00,,23.63,,93.65,,7.94,
2016,"2016-06-18 00:00:00",6,170,0,22.78,,67.33,,1.00,,221.31,,726.87,,357.53,,0.00,,0.00,,23.49,,91.84,,7.80,
2016,"2016-06-18 00:00:00",6,170,100,22.59,,60.75,,2.32,,194.40,,708.67,,364.28,,0.00,,0.00,,23.34,,91.13,,7.77,
2016,"2016-06-18 00:00:00",6,170,200,21.99,,60.88,,1.74,,198.60,,710.40,,395.61,,0.00,,0.00,,23.08,,90.69,,7.77,
2016,"2016-06-18 00:00:00",6,170,300,21.35,,63.52,,1.35,,223.90,,714.13,,387.41,,0.00,,0.00,,22.89,,88.81,,7.63,
2016,"2016-06-18 00:00:00",6,170,400,20.59,,74.62,,1.42,,308.76,,725.92,,373.60,,0.09,,0.00,,22.78,,86.59,,7.46,
2016,"2016-06-18 00:00:00",6,170,500,19.90,,81.98,,1.03,,265.16,,735.22,,391.16,,24.42,,6.43,,22.60,,86.44,,7.47,
2016,"2016-06-18 00:00:00",6,170,600,20.36,,81.16,,0.46,,155.37,,671.85,,383.01,,291.90,,64.15,,22.53,,97.30,,8.42,
2016,"2016-06-18 00:00:00",6,170,700,20.82,,80.32,,0.39,,109.67,,702.57,,385.59,,645.85,,168.52,,22.60,,111.43,,9.63,
2016,"2016-06-18 00:00:00",6,170,800,22.37,,69.95,,0.53,,126.59,,705.25,,376.43,,984.16,,272.29,,22.71,,117.91,,10.17,
2016,"2016-06-18 00:00:00",6,170,900,24.36,,55.93,,0.62,,112.80,,697.80,,365.73,,1353.82,,381.54,,23.01,,105.95,,9.09,
2016,"2016-06-18 00:00:00",6,170,1000,25.70,,49.98,,1.33,,132.78,,698.15,,370.07,,1531.12,,424.84,,23.75,,99.89,,8.45,
2016,"2016-06-18 00:00:00",6,170,1100,26.23,,46.96,,1.38,,148.77,,714.23,,373.96,,1271.80,,343.81,,23.91,,98.80,,8.33,
2016,"2016-06-18 00:00:00",6,170,1200,26.31,,47.70,,1.62,,88.36,,713.47,,374.02,,1928.53,,547.51,,24.34,,97.32,,8.14,
2016,"2016-06-18 00:00:00",6,170,1300,26.99,,45.71,,3.41,,158.33,,732.42,,380.57,,1906.18,,514.86,,24.74,,96.72,,8.03,
2016,"2016-06-18 00:00:00",6,170,1400,27.53,,43.25,,2.44,,167.17,,749.37,,385.76,,1705.41,,523.42,,24.44,,96.85,,8.08,
2016,"2016-06-18 00:00:00",6,170,1500,27.59,,43.90,,2.24,,184.70,,766.45,,384.22,,1545.78,,489.71,,24.53,,96.88,,8.08,
2016,"2016-06-18 00:00:00",6,170,1600,27.95,,41.97,,3.05,,224.96,,715.95,,369.06,,1288.27,,436.83,,24.64,,97.38,,8.10,
2016,"2016-06-18 00:00:00",6,170,1700,28.03,,41.44,,3.00,,239.83,,690.00,,369.73,,895.15,,265.41,,24.56,,97.78,,8.15,
2016,"2016-06-18 00:00:00",6,170,1800,27.71,,46.09,,2.96,,233.92,,677.53,,367.13,,494.72,,148.81,,24.29,,97.84,,8.19,
2016,"2016-06-18 00:00:00",6,170,1900,27.08,,51.76,,2.07,,234.58,,674.53,,406.84,,202.37,,54.62,,23.96,,100.37,,8.46,
2016,"2016-06-18 00:00:00",6,170,2000,25.53,,63.12,,1.48,,279.76,,677.28,,487.55,,24.14,,7.88,,23.85,,98.74,,8.34,
2016,"2016-06-18 00:00:00",6,170,2100,24.88,,65.35,,1.33,,248.18,,669.22,,365.82,,0.06,,0.00,,23.76,,97.60,,8.25,
2016,"2016-06-18 00:00:00",6,170,2200,24.77,,63.44,,1.11,,270.72,,672.58,,359.69,,0.00,,0.00,,23.85,,97.54,,8.23,
2016,"2016-06-18 00:00:00",6,170,2300,24.14,,71.48,,1.14,,170.80,,673.40,,358.43,,0.00,,0.00,,23.90,,97.16,,8.19,
2016,"2016-06-19 00:00:00",6,171,0,23.85,,67.38,,2.62,,205.03,,716.48,,362.31,,0.00,,0.00,,23.88,,96.85,,8.17,
2016,"2016-06-19 00:00:00",6,171,100,23.19,,67.01,,2.49,,215.58,,707.38,,379.16,,0.00,,0.00,,23.83,,95.23,,8.04,
2016,"2016-06-19 00:00:00",6,171,200,22.80,,67.00,,1.48,,195.28,,703.53,,383.98,,0.00,,0.00,,23.78,,95.00,,8.03,
2016,"2016-06-19 00:00:00",6,171,300,22.23,,66.69,,3.34,,227.30,,712.20,,487.17,,0.00,,0.00,,23.69,,96.14,,8.14,
2016,"2016-06-19 00:00:00",6,171,400,21.84,,64.02,,3.04,,227.74,,774.55,,394.59,,0.23,,0.00,,23.43,,95.77,,8.15,
2016,"2016-06-19 00:00:00",6,171,500,21.77,,63.55,,1.91,,187.09,,743.13,,389.38,,41.88,,10.01,,23.19,,95.26,,8.14,
2016,"2016-06-19 00:00:00",6,171,600,21.58,,66.03,,2.36,,194.00,,705.93,,399.34,,292.28,,74.68,,23.09,,102.70,,8.79,
2016,"2016-06-19 00:00:00",6,171,700,22.25,,63.43,,2.35,,199.35,,669.77,,381.39,,638.00,,191.52,,23.17,,113.66,,9.72,
2016,"2016-06-19 00:00:00",6,171,800,23.31,,60.72,,2.72,,213.71,,655.63,,378.14,,1017.25,,363.81,,23.40,,109.85,,9.35,
2016,"2016-06-19 00:00:00",6,171,900,24.40,,61.94,,2.06,,214.48,,660.47,,375.22,,1353.17,,460.35,,23.62,,103.77,,8.80,
2016,"2016-06-19 00:00:00",6,171,1000,25.87,,55.43,,2.93,,240.81,,656.65,,374.63,,1596.83,,533.65,,23.89,,100.30,,8.46,
2016,"2016-06-19 00:00:00",6,171,1100,26.85,,51.32,,4.80,,245.57,,636.23,,359.32,,1847.85,,643.73,,24.13,,100.74,,8.46,
2016,"2016-06-19 00:00:00",6,171,1200,27.25,,50.86,,5.45,,231.99,,644.20,,465.32,,1928.95,,626.59,,24.37,,101.25,,8.46,
2016,"2016-06-19 00:00:00",6,171,1300,27.56,,50.50,,6.02,,237.88,,653.42,,362.31,,1911.90,,635.79,,24.54,,101.34,,8.45,
2016,"2016-06-19 00:00:00",6,171,1400,27.91,,49.36,,5.90,,237.65,,668.13,,371.79,,1769.50,,564.70,,24.64,,102.11,,8.49,
2016,"2016-06-19 00:00:00",6,171,1500,28.17,,47.98,,6.08,,237.75,,684.85,,370.43,,1544.10,,525.34,,24.53,,102.96,,8.58,
2016,"2016-06-19 00:00:00",6,171,1600,28.48,,45.30,,6.49,,254.25,,697.42,,375.67,,1227.80,,401.76,,24.46,,103.96,,8.68,
2016,"2016-06-19 00:00:00",6,171,1700,28.61,,48.18,,6.08,,259.26,,711.57,,396.16,,889.50,,301.51,,24.32,,104.40,,8.74,
2016,"2016-06-19 00:00:00",6,171,1800,28.67,,50.81,,6.69,,248.79,,734.20,,483.55,,533.57,,156.87,,24.19,,105.10,,8.81,
2016,"2016-06-19 00:00:00",6,171,1900,28.19,,55.64,,4.97,,237.12,,718.10,,412.16,,238.50,,60.40,,24.15,,104.86,,8.80,
2016,"2016-06-19 00:00:00",6,171,2000,27.37,,58.07,,4.92,,229.41,,742.22,,398.67,,33.60,,8.76,,23.98,,103.86,,8.75,
2016,"2016-06-19 00:00:00",6,171,2100,26.41,,60.93,,4.62,,227.92,,783.63,,401.42,,0.00,,0.00,,23.96,,102.99,,8.68,
2016,"2016-06-19 00:00:00",6,171,2200,25.99,,63.19,,4.31,,237.41,,777.13,,584.93,,0.00,,0.00,,23.96,,102.25,,8.61,
2016,"2016-06-19 00:00:00",6,171,2300,25.65,,64.28,,4.35,,239.42,,783.33,,416.14,,0.00,,0.00,,23.99,,101.57,,8.55,
2016,"2016-06-20 00:00:00",6,172,0,25.19,,65.10,,4.38,,240.68,,778.75,,400.93,,0.00,,0.00,,24.00,,100.72,,8.48,
2016,"2016-06-20 00:00:00",6,172,100,25.04,,65.44,,5.34,,247.86,,759.48,,407.98,,0.00,,0.00,,23.97,,100.97,,8.50,
2016,"2016-06-20 00:00:00",6,172,200,24.91,,66.81,,5.85,,247.80,,746.33,,418.31,,0.00,,0.00,,23.89,,100.80,,8.50,
2016,"2016-06-20 00:00:00",6,172,300,24.79,,67.48,,6.83,,247.29,,743.70,,415.49,,0.00,,0.00,,23.82,,100.37,,8.48,
2016,"2016-06-20 00:00:00",6,172,400,24.48,,68.81,,6.51,,250.99,,745.07,,427.59,,0.00,,0.00,,23.75,,100.05,,8.46,
2016,"2016-06-20 00:00:00",6,172,500,24.51,,68.27,,7.22,,255.28,,737.23,,431.44,,27.93,,8.96,,23.67,,99.36,,8.41,
2016,"2016-06-20 00:00:00",6,172,600,24.85,,66.95,,6.62,,265.71,,742.18,,443.82,,151.57,,43.99,,23.53,,99.71,,8.47,
2016,"2016-06-20 00:00:00",6,172,700,24.81,,68.09,,6.32,,270.85,,756.55,,442.31,,431.68,,128.13,,23.45,,101.21,,8.61,
2016,"2016-06-20 00:00:00",6,172,800,24.95,,69.92,,6.44,,273.28,,793.62,,455.53,,547.64,,158.15,,23.35,,100.20,,8.54,
2016,"2016-06-20 00:00:00",6,172,900,24.98,,74.04,,5.21,,292.06,,790.65,,469.73,,1122.65,,345.19,,23.17,,102.29,,8.75,
2016,"2016-06-20 00:00:00",6,172,1000,25.45,,74.35,,5.48,,307.48,,795.97,,489.16,,1692.13,,553.37,,23.23,,101.41,,8.66,
2016,"2016-06-20 00:00:00",6,172,1100,26.12,,68.22,,6.64,,314.75,,792.33,,441.45,,1890.48,,630.29,,23.30,,101.30,,8.64,
2016,"2016-06-20 00:00:00",6,172,1200,26.66,,59.52,,5.84,,312.33,,764.48,,427.99,,1996.23,,625.74,,23.71,,101.76,,8.61,
2016,"2016-06-20 00:00:00",6,172,1300,27.02,,45.05,,7.34,,298.82,,737.33,,406.69,,1969.37,,610.01,,24.13,,102.22,,8.59,
2016,"2016-06-20 00:00:00",6,172,1400,26.85,,48.71,,6.78,,311.16,,730.17,,402.56,,1823.35,,525.53,,24.30,,102.49,,8.58,
2016,"2016-06-20 00:00:00",6,172,1500,27.07,,47.06,,6.97,,328.64,,764.15,,400.32,,1468.19,,413.53,,24.40,,103.21,,8.62,
2016,"2016-06-20 00:00:00",6,172,1600,26.93,,43.89,,6.57,,300.81,,781.32,,432.53,,1076.69,,335.92,,24.37,,103.66,,8.66,
2016,"2016-06-20 00:00:00",6,172,1700,26.53,,44.26,,5.89,,275.81,,809.77,,443.44,,387.48,,248.50,,24.29,,103.62,,8.68,
2016,"2016-06-20 00:00:00",6,172,1800,26.22,,45.35,,5.07,,333.57,,816.43,,447.64,,359.30,,151.83,,24.26,,103.46,,8.67,
2016,"2016-06-20 00:00:00",6,172,1900,25.52,,47.85,,4.63,,330.12,,805.95,,452.40,,240.42,,55.79,,24.23,,102.97,,8.63,
2016,"2016-06-20 00:00:00",6,172,2000,24.22,,52.76,,4.74,,333.37,,815.15,,484.41,,28.55,,7.65,,24.19,,102.07,,8.56,
2016,"2016-06-20 00:00:00",6,172,2100,23.38,,55.20,,5.04,,330.92,,838.75,,506.22,,0.06,,0.00,,24.10,,101.30,,8.51,
2016,"2016-06-20 00:00:00",6,172,2200,22.76,,58.45,,4.79,,309.75,,830.88,,464.74,,0.00,,0.00,,24.03,,100.76,,8.48,
2016,"2016-06-20 00:00:00",6,172,2300,22.22,,60.74,,5.34,,315.01,,834.00,,451.27,,0.00,,0.00,,23.97,,100.24,,8.44,
2016,"2016-06-21 00:00:00",6,173,0,21.60,,63.07,,5.03,,324.35,,837.23,,444.11,,0.00,,0.00,,23.92,,99.82,,8.41,
2016,"2016-06-21 00:00:00",6,173,100,20.96,,65.36,,5.23,,337.48,,837.50,,461.38,,0.00,,0.00,,23.87,,99.30,,8.38,
2016,"2016-06-21 00:00:00",6,173,200,19.91,,68.76,,5.12,,341.66,,825.82,,447.64,,0.00,,0.00,,23.79,,98.74,,8.34,
2016,"2016-06-21 00:00:00",6,173,300,19.11,,69.56,,4.59,,335.17,,840.18,,476.38,,0.00,,0.00,,23.72,,98.25,,8.31,
2016,"2016-06-21 00:00:00",6,173,400,18.28,,71.74,,3.95,,324.88,,825.60,,468.97,,0.17,,0.00,,23.63,,97.71,,8.28,
2016,"2016-06-21 00:00:00",6,173,500,17.93,,73.34,,4.27,,320.60,,812.18,,525.39,,43.67,,9.99,,23.52,,97.56,,8.29,
2016,"2016-06-21 00:00:00",6,173,600,17.84,,73.39,,4.35,,311.99,,805.58,,505.51,,306.74,,68.28,,23.49,,99.87,,8.49,
2016,"2016-06-21 00:00:00",6,173,700,18.45,,67.87,,4.00,,319.62,,790.45,,535.37,,671.45,,179.15,,23.47,,102.80,,8.74,
2016,"2016-06-21 00:00:00",6,173,800,19.59,,61.07,,3.69,,332.90,,783.92,,528.64,,1044.73,,316.61,,23.49,,104.09,,8.85,
2016,"2016-06-21 00:00:00",6,173,900,20.73,,56.57,,3.05,,315.06,,807.03,,720.03,,1389.58,,437.94,,23.61,,102.34,,8.68,
2016,"2016-06-21 00:00:00",6,173,1000,21.70,,51.25,,4.86,,302.89,,792.78,,474.77,,1705.27,,506.01,,23.69,,101.22,,8.57,
2016,"2016-06-21 00:00:00",6,173,1100,22.28,,48.89,,5.59,,305.72,,791.55,,464.62,,1909.37,,614.23,,23.74,,100.95,,8.54,
2016,"2016-06-21 00:00:00",6,173,1200,22.83,,47.60,,5.15,,313.03,,788.02,,435.69,,2002.87,,660.62,,23.81,,101.09,,8.54,
2016,"2016-06-21 00:00:00",6,173,1300,23.41,,48.23,,5.96,,297.79,,770.75,,439.85,,1965.12,,581.01,,23.90,,101.55,,8.56,
2016,"2016-06-21 00:00:00",6,173,1400,24.02,,47.70,,6.55,,295.96,,775.82,,716.16,,1809.07,,518.54,,23.93,,102.10,,8.60,
2016,"2016-06-21 00:00:00",6,173,1500,24.53,,46.19,,6.99,,297.09,,790.55,,724.69,,1552.78,,418.43,,23.92,,102.42,,8.63,
2016,"2016-06-21 00:00:00",6,173,1600,24.96,,46.39,,6.40,,297.96,,791.22,,781.43,,1255.95,,372.89,,23.92,,102.54,,8.64,
2016,"2016-06-21 00:00:00",6,173,1700,25.22,,47.72,,6.50,,293.81,,805.97,,592.55,,888.40,,223.26,,23.93,,102.58,,8.65,
2016,"2016-06-21 00:00:00",6,173,1800,25.42,,48.54,,5.68,,302.79,,819.05,,481.98,,532.17,,135.74,,23.90,,102.52,,8.65,
2016,"2016-06-21 00:00:00",6,173,1900,25.35,,52.04,,3.93,,303.50,,818.57,,500.63,,245.89,,54.12,,23.87,,102.40,,8.64,
2016,"2016-06-21 00:00:00",6,173,2000,24.59,,54.73,,2.81,,281.45,,878.15,,566.39,,34.03,,8.22,,23.88,,102.45,,8.64,
2016,"2016-06-21 00:00:00",6,173,2100,23.71,,57.60,,1.89,,289.61,,981.53,,481.54,,0.06,,0.00,,23.85,,101.33,,8.55,
2016,"2016-06-21 00:00:00",6,173,2200,22.98,,59.79,,2.34,,290.56,,952.05,,496.69,,0.00,,0.00,,23.84,,100.48,,8.48,
2016,"2016-06-21 00:00:00",6,173,2300,22.64,,63.24,,1.70,,314.99,,995.20,,496.87,,0.00,,0.00,,23.82,,98.68,,8.34,
2016,"2016-06-22 00:00:00",6,174,0,22.29,,65.37,,0.87,,178.15,,965.83,,499.23,,0.00,,0.00,,23.78,,97.72,,8.26,
2016,"2016-06-22 00:00:00",6,174,100,21.87,,72.19,,0.63,,248.29,,892.25,,485.84,,0.00,,0.00,,23.76,,97.70,,8.26,
2016,"2016-06-22 00:00:00",6,174,200,21.81,,64.00,,1.78,,287.51,,905.88,,490.38,,0.00,,0.00,,23.78,,97.25,,8.22,
2016,"2016-06-22 00:00:00",6,174,300,21.85,,68.48,,0.39,,236.90,,971.55,,741.66,,0.00,,0.00,,23.94,,96.61,,8.14,
2016,"2016-06-22 00:00:00",6,174,400,21.86,,72.70,,0.97,,150.77,,999.32,,488.84,,0.00,,0.00,,24.01,,96.97,,8.16,
2016,"2016-06-22 00:00:00",6,174,500,21.57,,72.30,,2.46,,164.12,,1045.78,,477.49,,6.12,,2.30,,23.98,,95.64,,8.05,
2016,"2016-06-22 00:00:00",6,174,600,20.94,,66.71,,2.77,,249.16,,957.43,,480.91,,56.30,,14.87,,23.87,,95.91,,8.09,
2016,"2016-06-22 00:00:00",6,174,700,20.14,,72.12,,2.83,,220.92,,916.12,,509.99,,341.24,,87.50,,23.83,,98.91,,8.35,
2016,"2016-06-22 00:00:00",6,174,800,20.22,,73.35,,1.88,,242.86,,891.73,,528.86,,362.55,,91.00,,23.82,,98.41,,8.31,
2016,"2016-06-22 00:00:00",6,174,900,20.17,,78.28,,4.44,,245.25,,894.20,,497.41,,176.78,,42.62,,23.81,,97.22,,8.21,
2016,"2016-06-22 00:00:00",6,174,1000,19.52,,85.80,,3.97,,197.69,,880.15,,508.74,,1082.11,,293.27,,23.85,,100.76,,8.51,
2016,"2016-06-22 00:00:00",6,174,1100,20.26,,86.50,,5.04,,222.16,,885.87,,496.29,,1089.79,,283.25,,23.90,,101.00,,8.52,
2016,"2016-06-22 00:00:00",6,174,1200,21.29,,80.90,,3.49,,237.11,,935.48,,495.32,,1148.20,,305.65,,23.97,,101.69,,8.57,
2016,"2016-06-22 00:00:00",6,174,1300,22.39,,75.64,,0.79,,118.05,,984.05,,512.22,,1402.16,,359.12,,24.20,,102.99,,8.64,
2016,"2016-06-22 00:00:00",6,174,1400,23.21,,75.39,,2.65,,158.14,,963.68,,501.56,,1654.32,,447.37,,24.57,,103.54,,8.62,
2016,"2016-06-22 00:00:00",6,174,1500,24.10,,73.81,,2.22,,172.45,,931.20,,483.92,,1531.78,,391.68,,24.95,,103.76,,8.58,
